parent_asin,title,family,leaf_category,quality_tier,predicted_pool_member,selection_frequency,rating_number,test_event_count,max_history_length,quality_history_13,quality_history_10_rating_4,quality_catalog_history,average_rating,metadata_nonempty_count
B01EN9W16Y,Lilax Baby Girls' Knit Long Sleeve One Button Closure Bolero Shrug,clothing,Sweaters,low_likelihood,False,0.0,785.0,2.0,8,0,0,0,4.7,8.0
B01EYYKR8C,Treasures of Morocco Moroccan Caftan Women Plus size Hand Made Caftan with Embroidery XXL to 4XL Blue,clothing,Dresses,low_likelihood,False,0.0,46.0,1.0,5,0,0,0,4.4,9.0
B01EZW7L8W,Skyflying Rabbit Animals Kids Book Backpack Baby Girls School Bag,luggage,Kids' Backpacks,low_likelihood,False,0.0,67.0,1.0,10,0,1,1,4.3,9.0
B01F5M10TW,Velvet Kitten Sweet Ruffles Short PJ Set for Women 5632765379,clothing,Sets,low_likelihood,False,0.0,641.0,1.0,4,0,0,1,4.4,8.0
B01FEQJBEA,ECCO Men's Soft 7 Fashion Sneaker,shoes,Fashion Sneakers,low_likelihood,False,0.0,343.0,2.0,10,0,1,0,4.5,6.0
B01FKMH6DQ,Holly Womens Waterproof Long Winter Shoe Buckle Mid Calf Snow Boots,shoes,Mid-Calf,low_likelihood,False,0.0,387.0,1.0,4,0,0,0,4.2,8.0
B01FRHFBZ4,Women’s Eyeglass Beaded Chain by Silk Rose,accessories,Eyeglass Chains,low_likelihood,False,0.0,62.0,1.0,4,0,0,0,3.9,9.0
B01FWG0Y8E,Suko jeans Women's Plaid Skinny Jeans Power Stretch Denim Pants Grey Black 10X30,clothing,Jeans,low_likelihood,False,0.0,27.0,1.0,12,0,1,0,3.9,7.0
B01FY0KF3W,"WITHMOONS Superman Shield Embroidery Cotton Baseball Cap AC3260 (TwoBlack, L)",accessories,Baseball Caps,low_likelihood,False,0.0,109.0,2.0,6,0,0,0,4.4,7.0
B01G1EH3MG,Anne Klein Women's Chelsea Quartz Watch with Analogue Display and Fabric Strap,watches,Wrist Watches,low_likelihood,False,0.0,52.0,2.0,5,0,0,1,4.2,8.0
B01G23C4D4,"Aoiy Stainless Steel Set of Two 1.5mm and 2mm Singapore Twisted Curb Chain Necklace, 16"" 18"" 20"" 22"" 24""",jewelry,Chains,low_likelihood,False,0.0,42.0,1.0,5,0,0,1,4.4,8.0
B01GK2SL9I,"Sorive 25 Pack 7"" X 5"" Wholesale Promotion - Black Velvet Cloth Jewelry Pouches/Drawstring Bags","shoe, jewelry & watch accessories",Jewelry Boxes & Organizers,low_likelihood,False,0.0,18.0,1.0,7,0,0,0,4.0,9.0
B01GNH4YEQ,4 or 8 Pairs: Head Power Fusion Moisture Wicking High Socks,clothing,Athletic Socks,low_likelihood,False,0.0,230.0,1.0,11,0,1,1,4.3,9.0
B01GS4DEY0,Wrangler Riggs Workwear Men's Foreman Vest,clothing,Outerwear,low_likelihood,False,0.0,176.0,1.0,5,0,0,0,4.5,8.0
B01H457YT8,"Hoops & Loops 925 Sterling Silver Cubic Zirconia Round Solitaire Necklace for Women Teen Girls, Silver, Yellow Gold, Rose Gold",jewelry,Pendant Necklaces,low_likelihood,False,0.0,229.0,2.0,4,0,0,0,4.2,8.0
B01H6ZT0C0,"crocs Women's Freesail Shorty Rainboot, Black, 9 M US",boot shop,Rain,low_likelihood,False,0.0,273.0,2.0,9,0,0,0,4.1,8.0
B01H7OSPV2,"Kooljewelry Solid 14k Yellow Gold Filled Rope Chain Necklace for Men and Women (2.1 mm, 3.2 mm, 4.2 mm or 6 mm)",jewelry,Necklaces,low_likelihood,False,0.0,456.0,1.0,4,0,0,0,4.4,8.0
B01H863LIQ,"crocs Unisex Citilane Flip Flop, Navy/White, 6 US Men's / 8 US Women's",shoes,Flip-Flops,low_likelihood,False,0.0,23.0,1.0,4,0,0,0,3.8,8.0
B01HD1ZVWK,"Travelpro Crew 11 26"" Expandable Upright Suiter Suitcases (One Size, Black)",luggage,Suitcases,low_likelihood,False,0.0,100.0,1.0,7,0,0,1,4.3,8.0
B01HECM82Y,"Mageloly Mens Cotton Short Sleeve Tee Casual T Shirts for Adults (1, M)",accessories,"Wallets, Card Cases & Money Organizers",low_likelihood,False,0.0,84.0,1.0,4,0,0,0,4.6,8.0
B01HECZZQK,Nappaglo Women's Nappa Leather & Lace Unlined Gloves Bow Decoration Summer Short for Wedding Prom Banquet Party Driving,clothing,Gloves,low_likelihood,False,0.0,79.0,1.0,7,0,0,1,4.3,8.0
B01HN6HAC4,Lock and Love WT1038 Womens V Neck Short Sleeve Dolman Top XL Teal,clothing,T-Shirts,low_likelihood,False,0.0,18.0,1.0,5,0,0,0,4.2,7.0
B01HOBQZYW,Skechers Sport Women's Empire Inside Look Fashion Sneaker,shoes,Walking,low_likelihood,False,0.0,958.0,1.0,6,0,0,1,4.6,8.0
B01HYU6RX2,"DeSen Women's Floral Summer Satin Wedge Flip Flops Runs Small, Order Size UP",shoes,Flip-Flops,low_likelihood,False,0.0,80.0,1.0,5,0,0,0,3.9,8.0
B01I0D6KY8,"adidas Men's Energy Cloud WTC m Running Shoe, Black/Black/White, 10.5 Medium US",shoes,Road Running,low_likelihood,False,0.0,42.0,1.0,5,0,0,0,4.3,8.0
B01I5DX7VW,Start Women Summer Beaded Flower Flats Herringbone Sandals Beach Shoes,shoes,Flats,low_likelihood,False,0.0,390.0,1.0,6,0,0,1,3.9,8.0
B01I82I3XM,ZKESS Womens Side Split Sport Waistband Swim Shorts Boy Shorts Swimmig Panty Black,clothing,Board Shorts,low_likelihood,False,0.0,10.0,1.0,4,0,0,1,4.1,7.0
B01I9EWAVA,EleQueen 925 Sterling Silver Full Cubic Zirconia Lovely Cat Teardrop Pendant Necklace for Women Cat Lovers Sapphire Color,jewelry,Pendant Necklaces,low_likelihood,False,0.0,13.0,1.0,7,0,0,0,3.3,7.0
B01I9G4B0Q,Charmed Craft Crystal Birthstone Charms Filigree Celtic Knot Family Tree of Life Fit Pandora Bracelets,jewelry,Bead,low_likelihood,False,0.0,12.0,1.0,9,0,0,0,3.7,8.0
B01I9JFMLA,OUR WINGS Womens Casual Solid Button Loose V Neck Sleeveless Chiffon Blouse Top,clothing,Blouses & Button-Down Shirts,low_likelihood,False,0.0,30.0,1.0,4,0,0,0,3.3,8.0
B01IAFV4EC,Clarks Women's Reedly Salene Wedge Sandal,shoes,Platforms & Wedges,low_likelihood,False,0.0,1515.0,1.0,7,0,0,0,4.5,8.0
B01IAJ1DIU,Samsonite Omni PC 2 Piece Set of 20 and 28 Spinner (Teal),luggage,Luggage Sets,low_likelihood,False,0.0,78.0,1.0,4,0,0,0,4.3,9.0
B01IDRYQLU,Van Gogh Starry Night Scarf,accessories,Fashion Scarves,low_likelihood,False,0.0,190.0,1.0,6,0,0,0,4.7,9.0
B01IK3VV5Q,Helen de Lete Golden Division Ratio Sterling Silver Choker Necklace,jewelry,Chokers,low_likelihood,False,0.0,42.0,1.0,5,0,0,0,4.4,9.0
B01J28KVD6,Doctor Who Purse - Embossed Women's Wallet - Gradient TARDIS Design,clothing,Wallets,low_likelihood,False,0.0,163.0,1.0,4,0,0,0,4.6,9.0
B01JH33KMK,Guinness Rugby Shirt with Brewed in Dublin Crest - Cream and Black Stripes,clothing,Polos,low_likelihood,False,0.0,404.0,1.0,11,0,1,0,4.3,9.0
B01JUOA038,"Mesh Bag With Zipper, Set Of 5, Organize Supplies, Cosmetics, Travel Accessories (6x8, Black)",luggage,Packing Organizers,low_likelihood,False,0.0,204.0,2.0,5,0,0,1,4.6,8.0
B01K18JVRS,FURTALK Winter Beanie Hats for Women Womens Warm Knit Fur Bobble Pom Pom Hat,accessories,Skullies & Beanies,low_likelihood,False,0.0,1647.0,1.0,6,0,0,0,4.7,7.0
B01K55QCTC,"Hi-Tec Men's Full Cushion Boot Socks for Hiking, Work, or Cowboy Boots (Pack of 2 Pairs)",clothing,Athletic Socks,low_likelihood,False,0.0,127.0,1.0,11,0,1,0,4.2,8.0
B01K8WCQLA,"Muk Luks Women's 3 Pair Pack Holiday Boot Socks, Multi, OSFM",clothing,Socks,low_likelihood,False,0.0,7.0,1.0,6,0,0,0,3.6,8.0
B01KBXQR9S,Stance Men's Mexi Classic Crew Socks,clothing,Athletic Socks,low_likelihood,False,0.0,153.0,2.0,8,0,0,1,4.8,8.0
B01KFP7OIK,PattyBoutik Women Marled Raglan Hoodie Sweater (Black and White Large),clothing,Clothing,low_likelihood,False,0.0,21.0,1.0,8,0,0,0,4.4,6.0
B01KIKC0KY,"Pokemon house Party Pokeball Pilot Case, Multi, One Size",luggage,Kids' Luggage,low_likelihood,False,0.0,99.0,1.0,4,0,0,0,4.1,8.0
B01KUD79DM,"STAR WARS Men's Holiday Wars Sweater, Grey, Medium",clothing,Pullovers,low_likelihood,False,0.0,76.0,1.0,4,0,0,0,4.4,8.0
B01KV6I4SM,Happiness Boutique Women Delicate Bracelet Heart Charms in Rose Gold Double Stranded Bracelet,unclassified,Women,low_likelihood,False,0.0,868.0,1.0,4,0,0,1,4.2,7.0
B01L2MR1SS,J. Adams Bree Ankle Boot - Western Fringe Cowboy Low Heel Bootie,shoes,Ankle & Bootie,low_likelihood,False,0.0,31.0,1.0,4,0,0,0,3.9,7.0
B01L6WQMV6,BRUCERIVER Ladie's Pure Wool Knit Gloves with Thinsulate Lining and Cable design Size M (Navy),accessories,Cold Weather Gloves,low_likelihood,False,0.0,30.0,1.0,5,0,0,0,4.1,7.0
B01LAGRB4U,Longwu Women's Fashion Off-Shoulder Drawstring Jumpsuits Rompers Knee Hole Pants with Pockets Lounge Wear,clothing,Jumpsuits,low_likelihood,False,0.0,1104.0,2.0,9,0,0,0,3.8,7.0
B01LDUTJG6,PUMA Men's Smash Knit Fashion Sneaker,shoes,Fashion Sneakers,low_likelihood,False,0.0,37.0,1.0,4,0,0,0,4.3,8.0
B01LKEJTUQ,UltraFlex TSA Approved Lock with RED Open Alert Indicator for Luggage & Gym Lockers,luggage,Luggage Locks,low_likelihood,False,0.0,258.0,1.0,6,0,0,0,4.3,7.0
B01LNMW6SC,"Jw.org1.5"" Pin Back Buttons - Jehovah's Witnesses Button, 25 Pack Square",clothing,Buttons & Pins,low_likelihood,False,0.0,104.0,1.0,4,0,0,0,4.9,8.0
B01LWYSGD6,Suyi Exquisite Long Sweater Necklace Crystal Sweater Chain with Tassel Pendant,jewelry,Necklaces,low_likelihood,False,0.0,27.0,1.0,6,0,0,0,3.3,8.0
B01LYCJSER,"Alpinetek Women’s Long Down Parka Coat (Medium, Black)",clothing,Down Jackets & Parkas,low_likelihood,False,0.0,46.0,1.0,8,0,0,0,3.9,7.0
B01LZ5S3RQ,"Kenneth Cole New York Men's Japanese-Automatic Watch with Stainless-Steel Strap, Silver, 22 (Model: 10031273)",watches,Wrist Watches,low_likelihood,False,0.0,16.0,1.0,6,0,0,0,3.8,8.0
B01LZA31DT,"SeptCity Womens Wallet Floral Leather Western Trifold Clutch Gift for Her,2021",accessories,Wallets,low_likelihood,False,0.0,790.0,1.0,6,0,0,0,4.4,7.0
B01M0LPSRS,Clever Idiots Inc Animal Head Mask - Plush Costume for Halloween Parties & Cosplay (Cat),costumes & accessories,Costumes,low_likelihood,False,0.0,138.0,1.0,5,0,0,1,4.4,9.0
B01M0YUEIZ,Dachstein Woolwear 100% Austrian Boiled Wool 4 Ply Extreme Warm Ankle Sock Footlet,clothing,Socks,low_likelihood,False,0.0,19.0,1.0,9,0,0,1,4.7,8.0
B01M193ICH,BUYYOURTIES PBTN-196 - Musical Trombone Pre-Tied Bow Tie,accessories,Bow Ties,low_likelihood,False,0.0,65.0,1.0,12,0,1,1,4.8,9.0
B01M1LATYH,Awesome21 Women's Color Block Striped Good Stretch Long Dresses,clothing,Casual,low_likelihood,False,0.0,129.0,1.0,4,0,0,0,3.8,8.0
B01M1RNTRI,Kate Spade New York Stud Earrings,jewelry,Stud,low_likelihood,False,0.0,120.0,1.0,10,0,1,1,4.6,9.0
B01M63V1MP,Basketball Charm 925 Sterling Silver Sport Beach Ball Beads for DIY Charms Bracelet,jewelry,Bead,low_likelihood,False,0.0,68.0,1.0,6,0,0,0,4.7,8.0
B01M6CJLG2,"OUGES Women's 3/4 Sleeve Casual Cotton Flare Dress(Black,XXL)",clothing,Casual,low_likelihood,False,0.0,23.0,1.0,6,0,0,1,4.2,7.0
B01M71S0IB,2econdskin Women's Casual No Show 3 to 8 Pairs Socks Non Slip Flat Boat Line,clothing,No Show & Liner Socks,low_likelihood,False,0.0,278.0,1.0,4,0,0,0,4.3,7.0
B01M8LJF3M,"Hard Shell Eyeglass Case For Small To Medium Frames, Tailored And Padded Faux Leather",accessories,Eyeglass Cases,low_likelihood,False,0.0,162.0,1.0,5,0,0,0,4.4,9.0
B01MA1JWCF,BALEAF Women's Ankle Legging Athletic Yoga Hiking Workout Pants Inner Pocket Non See-Through Fabric,clothing,Leggings,low_likelihood,False,0.0,5466.0,1.0,4,0,0,0,4.4,7.0
B01MCRKD5N,Out of Print Unisex Sherlock Holmes Socks Large Brown,clothing,Socks,low_likelihood,False,0.0,155.0,1.0,12,0,1,0,4.9,8.0
B01MDKX64P,"Women Sexy Mermaid Fish Scale Hologram Stretch Soft Shine Leggings (X-Large, Black-1)",clothing,Leggings,low_likelihood,False,0.0,11.0,1.0,4,0,0,0,3.1,8.0
B01MFBT8ZM,Npresa Womens Tank Tops,clothing,Active Shirts & Tees,low_likelihood,False,0.0,225.0,1.0,9,0,0,0,3.8,7.0
B01MFF4XVU,Flower Girls Wrap Shawl Faux Fur Shoulder Cape Wedding Bridesmaid Tippet Stole Christmas Party Dress Costume Gift,accessories,Scarves & Wraps,low_likelihood,False,0.0,639.0,1.0,4,0,0,1,4.5,9.0
B01MG1UM7Z,Calvin Klein Women's Essential Power Stretch Pencil Skirt,clothing,Wear to Work,low_likelihood,False,0.0,131.0,1.0,4,0,0,0,4.0,8.0
B01MRNMS3T,I Love You More Keychain Key Chain Mother Daughter Gift Girlfriend Boyfriend Gift,accessories,"Keyrings, Keychains & Charms",low_likelihood,False,0.0,351.0,1.0,6,0,0,0,4.8,9.0
B01MRS36L7,"Double Scoop Divine Triangle Full Plus Size Bra Pads, Sweet Peaches (Nude) + Free Tape Strips",clothing,Pads & Enhancers,low_likelihood,False,0.0,106.0,1.0,6,0,0,0,3.8,7.0
B01MS40UOI,LUX ACCESSORIES Gold Tone Casted Leaf Chain Goddess Hair Crown Stretch Headband,accessories,Headbands,low_likelihood,False,0.0,111.0,2.0,9,0,0,0,3.8,9.0
B01MSLUCC4,PF Flyers Kids Center Hi,kids shoes union,Girls Athletic & Oxfords,low_likelihood,False,0.0,119.0,2.0,9,0,0,0,4.8,9.0
B01MT1K1SC,Messic Women's V-Neck Blouses 3/4 Roll-up Sleeve Button Casual Chiffon Tunic Shirt,clothing,Blouses & Button-Down Shirts,low_likelihood,False,0.0,1675.0,1.0,8,0,0,0,4.3,7.0
B01MT7OTX7,Zealmer Multilayer Pendant Triple Chain Necklace Long Gold Tone Necklaces for Women,jewelry,Necklaces,low_likelihood,False,0.0,53.0,1.0,5,0,0,0,3.1,8.0
B01MTK4PEN,Anni Coco Women's Halter Polka Dots 1950s Vintage Swing Tea Dress - Small - 2nd - Black & White Dots,clothing,Casual,low_likelihood,False,0.0,16.0,1.0,4,0,0,0,4.6,7.0
B01MUEF415,"Alpine Swiss Men's Slim, Loafers,Fashion Sneakers",accessories,Wallets,low_likelihood,False,0.0,59.0,1.0,4,0,0,0,4.3,7.0
B01MXEH0YF,Merrell Hydro 2.0 Running Shoe (Little Kid/Big Kid),shoes,Running,low_likelihood,False,0.0,56.0,2.0,7,0,0,0,4.0,8.0
B01MY2KSVP,Pxmoda Womens Casual Stretch Drawstring Skinny Pants Cargo Jogger Pants High Waist Tie Butt Lift Pant with Pockets,clothing,Pants,low_likelihood,False,0.0,421.0,1.0,5,0,0,0,3.4,7.0
B01MY6UDTX,Cold Shoulder Tops for Women Open Shoulder Tunic Tops for Leggings Made in USA,clothing,Tunics,low_likelihood,False,0.0,191.0,1.0,4,0,0,0,4.1,6.0
B01MYNODJU,Legend of Zelda Link's Costume Wallet,accessories,Wallets,low_likelihood,False,0.0,804.0,1.0,4,0,0,0,4.7,8.0
B01MYPC13R,SYROKAN Women's High Impact Support Wirefree Bounce Control Plus Size Workout Sports Bra Violet Blue 36F,plus-size fashion,Plus-Size Fashion,low_likelihood,False,0.0,19.0,1.0,5,0,0,0,3.1,6.0
B01MYSA7ZI,The House of Tara Grey Multicolour Handloom Fabric Crossbody Sling Shopping Bag with Tassels and Boho Ethnic Design for Women,bags,Crossbody Bags,low_likelihood,False,0.0,276.0,2.0,8,0,0,0,4.7,8.0
B01MZ37WE6,DearMy Womens Cute Design Casual Cotton Crew Socks | Good for Gift Idea| One Size Fits All | Gifts for Women (Racoon 4 Pairs),clothing,Socks,low_likelihood,False,0.0,66.0,2.0,8,0,0,0,4.4,7.0
B01MZE4YAC,FLORIA Women's Solid Lightweight Knit Elastic Waist Flared Midi Skirt (S-3XL),clothing,Skirts,low_likelihood,False,0.0,841.0,1.0,4,0,0,0,3.9,6.0
B01N07OQ12,MANZHEN Delicate Clear Crystal Winter Snowflake Flower Magnetic Eyeglass Holder Christams Jewelry,jewelry,Brooches & Pins,low_likelihood,False,0.0,39.0,1.0,4,0,0,0,4.3,9.0
B01N2WINYR,Carter's Baby-Girl's Matilda2 Fashion Boot,shoes,Boots,low_likelihood,False,0.0,16.0,2.0,9,0,0,1,4.6,8.0
B01N4X6ZMJ,"Sock It To Me, Whisking Business, Women's Crew Socks, Kitchen Food Socks",clothing,Socks,low_likelihood,False,0.0,341.0,2.0,9,0,0,0,4.7,9.0
B01N6SUV8K,Skechers Performance Men's Go Flex 2 Completion Walking Shoe,shoes,Walking,low_likelihood,False,0.0,170.0,1.0,6,0,0,0,4.3,8.0
B01N6ZGDQ5,"Floral Lace Racerback Unpadded Bralette Top Sheer Bustier Crop Wireless Lingerie Bra (X-Large, Black1)",clothing,Everyday Bras,low_likelihood,False,0.0,29.0,1.0,5,0,0,0,2.6,8.0
B01N74MBV8,PINUPART Women's Color Block Long Sleeve Sweatshirt Cotton Jersey Tunic Tops,clothing,Tunics,low_likelihood,False,0.0,1765.0,1.0,5,0,0,0,4.0,7.0
B01N7TTU8C,Daddy's Lil Monster (LOG) UNISEX CHILD 3/4 Sleeve Raglan Children,clothing,Bodysuits,low_likelihood,False,0.0,227.0,1.0,5,0,0,0,4.7,9.0
B01N7TWD24,"Iguanamed MA146022 Women's 5500 Quattro Pant, Medium, Merlot",clothing,Scrub Bottoms,low_likelihood,False,0.0,165.0,1.0,7,0,0,1,4.2,8.0
B01N8XUH7C,Bruno Marc Men's RIVERA-01 Dark Brown Oxfords Shoes Sneaker,shoes,Shoes,low_likelihood,False,0.0,78.0,1.0,4,0,0,0,4.0,7.0
B01N97BFAS,New Balance Unisex-Adult RZHV1 Running Shoe,shoes,Road Running,low_likelihood,False,0.0,255.0,2.0,7,0,0,0,4.3,8.0
B01NAE4SUR,adidas Women's Cf Racer Tr Running Shoe,shoes,Road Running,low_likelihood,False,0.0,547.0,1.0,7,0,0,0,4.4,8.0
B01NCOZY22,"Multi Pairs Disc Ball Earrings Set for Girls, Hypoallergenic",jewelry,Stud,low_likelihood,False,0.0,104.0,1.0,18,1,1,0,4.2,8.0
B06WVDY38N,"Womens Girls Best Socks Collection - Novelty Cute Lovely Animal Character Design Patterned, Perfect Secret Santa Present - Good for Gift Under $20 - One Size Fits All (Cute Dogs 6 Set)",clothing,Socks,low_likelihood,False,0.0,71.0,1.0,11,0,0,0,4.3,8.0
B06X3WY6DD,Calvin Klein Women's Sculpted Lightly Lined Wirefree Bra,clothing,Everyday Bras,low_likelihood,False,0.0,74.0,1.0,4,0,0,0,3.6,8.0
B06X6MTK7H,Shirtnado Maximum Effort,clothing,Women,low_likelihood,False,0.0,65.0,1.0,6,0,0,0,4.5,9.0
B06XBQKYVR,YCHY Men's Knitted Wool Duckbill Hat Warm Newsboy Flat Scally Cap,accessories,Newsboy Caps,low_likelihood,False,0.0,141.0,1.0,5,0,0,0,4.3,8.0
B06XD43C62,Gucci GG0008S Sunglasses 002 Black / Grey Polarized Lens 53mm,accessories,Sunglasses,low_likelihood,False,0.0,126.0,2.0,6,0,0,1,4.6,9.0
B06XG8WYYW,"WOOLALA Unique Illustration Wallet Zipper Accordion Clutch Long Purse, Giraffe",bags,Clutches,low_likelihood,False,0.0,127.0,1.0,4,0,0,1,4.5,7.0
B06XJ4VYG3,QUEENIEKE Women's Sports Jacket Slim Fit Running Jacket Cottony-Soft Handfeel Size S Color Dark Navy,clothing,Jackets,low_likelihood,False,0.0,53.0,1.0,5,0,0,0,4.0,7.0
B06XJ5ZTN5,S-ZONE Women RFID Blocking Genuine Leather Wallet Trifold Card Organizer Purse,accessories,Wallets,low_likelihood,False,0.0,170.0,1.0,4,0,0,0,4.2,7.0
B06XK95Q6X,Keybur Mens Hipster Hip Hop Long Sleeve Zipper Fashion Hoodies Sweatshirt,clothing,Fashion Hoodies & Sweatshirts,low_likelihood,False,0.0,490.0,1.0,5,0,0,0,4.2,9.0
B06XKLCKHK,"Nike Men's Revolution 4 Running Shoe, Dark Grey/Black-Cool Grey/White, 8.5 Regular US",shoes,Road Running,low_likelihood,False,0.0,165.0,1.0,6,0,0,0,4.4,8.0
B06XL16BML,Concept One Men's Batman Washed Twill Baseball Cap,accessories,Baseball Caps,low_likelihood,False,0.0,55.0,1.0,4,0,0,0,4.8,8.0
B06XRWKJVW,adidas Women's Running Short,clothing,Active Shorts,low_likelihood,False,0.0,12.0,1.0,5,0,0,0,3.9,8.0
B06XS3X7B6,Idgreatim Unisex Casual 3D Print Animal Short Sleeve T-Shirt Graphic Tees,clothing,T-Shirts,low_likelihood,False,0.0,899.0,2.0,6,0,0,0,4.1,8.0
B06XS4ZR5C,DKNY Women's Litewear T-Shirt Bra,clothing,Everyday Bras,low_likelihood,False,0.0,283.0,2.0,7,0,0,0,4.1,9.0
B06XSJLBH4,SEIKO PROSPEX SOLAR DIVER'S SBDJ017 MENS (Japan Domestic Genuine Products),watches,Wrist Watches,low_likelihood,False,0.0,60.0,1.0,4,0,0,0,4.2,9.0
B06XT714QP,Tee Luv Men's Gold's Gym Strongman Logo Shirt,clothing,T-Shirts,low_likelihood,False,0.0,113.0,1.0,18,1,1,0,4.4,8.0
B06XWC2RKM,"MJartoria Mens Necklace, Unisex Resin Tooth Pendant Adjustable Brown PU Leather Cord Necklace",jewelry,Necklaces,low_likelihood,False,0.0,75.0,2.0,8,0,0,0,3.8,7.0
B06XZ2JG95,cofuo Men Women Unisex Sport Digital Running Watch Electronic Waterproof Outdoor Casual Military Watches with Touch Screen LED Display Calendar Date Wristwatch - Black,watches,Wrist Watches,low_likelihood,False,0.0,112.0,1.0,5,0,0,1,3.2,8.0
B06Y1WN8X4,"Nike Boys' Revolution 4 (TDV) Running Shoe, Dark Grey/Black - Cool Grey - White, 8C Regular US Toddler",shoes,Sneakers,low_likelihood,False,0.0,50.0,1.0,7,0,0,0,3.9,8.0
B06Y2LFH6Y,"PajamaGram Plus Size Flannel Pajamas - Boyfriend Pajamas for Women, Red, 2X, 20-22",clothing,Sets,low_likelihood,False,0.0,22.0,1.0,5,0,0,0,3.9,7.0
B06Y6JM1RM,Wonder Woman Suit Up Applique Snapback Baseball Hat Red,clothing,Baseball Caps,low_likelihood,False,0.0,90.0,1.0,5,0,0,0,4.6,8.0
B06ZXW5CGP,COCOLEGGINGS Ladies Wide Waistband Steelers Print Yoga Pants Leggings Grey XL,clothing,Novelty,low_likelihood,False,0.0,212.0,2.0,5,0,0,0,4.2,7.0
B06ZZYJ46M,Gonex Packing Cubes Travel Luggage Organizers Different Set L+M+2Slim+Laundry Bag Red,luggage,Packing Organizers,low_likelihood,False,0.0,43.0,1.0,6,0,0,0,4.3,7.0
B0711JDM5B,Army Dorag Black Motorcycle Skull Cap Head Wrap Cotton Durag Dew Doo Rag Hat,accessories,Hats & Caps,low_likelihood,False,0.0,67.0,1.0,4,0,0,0,4.8,8.0
B0711YRHVL,"Nike Womens Flex Essential Training Shoe (9, Black/Black/Anthracite/White)",shoes,Running,low_likelihood,False,0.0,29.0,1.0,6,0,0,0,4.3,8.0
B0711Z8Y79,Volcom Men's Deadly Stone Modern Fit Short Sleeve Tee,clothing,T-Shirts,low_likelihood,False,0.0,466.0,2.0,10,0,1,0,4.5,9.0
B0714R2TL3,"Invicta Women's Angel Quartz Watch with Stainless-Steel Strap, Two Tone, 8 (Model: 24666)",watches,Wrist Watches,low_likelihood,False,0.0,50.0,1.0,5,0,0,0,4.7,8.0
B071992SMQ,Belugue Women's Seamless Lace Overlay Bralette Wire-Free Sports Bra,clothing,Everyday Bras,low_likelihood,False,0.0,457.0,1.0,6,0,0,0,4.3,7.0
B0719FJJCG,OFEEFAN Women's Casual Plain Simple Pockets T-Shirt Loose Dress Purple XL,clothing,Casual,low_likelihood,False,0.0,79.0,1.0,4,0,0,0,4.0,8.0
B071D877KZ,"Gucci GG0141S 001 Black GG0141S Square Sunglasses Lens Category 2 Size 53mm, womens",accessories,Sunglasses,low_likelihood,False,0.0,325.0,1.0,13,1,0,1,4.5,8.0
B071F1T9S6,Clementine Girls' Big Everyday T-Shirts Crew 2-Pack,clothing,Tees,low_likelihood,False,0.0,159.0,1.0,5,0,0,0,4.2,9.0
B071GVGTBP,Blidece Women's Plus Size 50s Vintage Tutu Skirt Petticoat Rockabilly Crinoline Underskirt,clothing,Half Slips,low_likelihood,False,0.0,66.0,1.0,5,0,0,0,4.3,9.0
B071GYTPQS,FARYSAYS Women's Casual 3 4 Sleeve Floral Print Crew Neck Blouses Tops and Shirts (S-XXL),clothing,Blouses & Button-Down Shirts,low_likelihood,False,0.0,436.0,1.0,5,0,0,0,3.9,7.0
B071H5XWKH,LEMON GRASS Rose Gold Double Criss Cross Ring CZ Pave Crossover Fashion Band Size 6 7 8 9,jewelry,Bands,low_likelihood,False,0.0,224.0,2.0,4,0,0,1,4.2,8.0
B071HCGQHL,Oalka Women's Yoga Capris Running Pants Workout Leggings Green S,clothing,Yoga,low_likelihood,False,0.0,60.0,1.0,8,0,0,0,4.0,7.0
B071JMDQMR,White Super Large Face Flat Stretch Band Easy to Read Watch,shoes,Flats,low_likelihood,False,0.0,148.0,2.0,8,0,0,1,4.3,8.0
B071P1KZ9P,Sling Bag for Men & Women - Chest Shoulder Unbalance Crossbody Backpack Water Resistant Daypack for Gym Travel Hiking,luggage,Casual Daypacks,low_likelihood,False,0.0,121.0,1.0,11,0,1,0,4.3,7.0
B071WBG439,Thrivqyaf Womens Vintage Fringe Denim Shorts Jeans Vary Styles,clothing,Denim,low_likelihood,False,0.0,534.0,2.0,4,0,0,0,3.3,8.0
B071WT3WC1,Broken Hill - Deadwood Trading • Australian Outback Cowboy Hat,accessories,Cowboy Hats,low_likelihood,False,0.0,130.0,2.0,8,0,0,1,4.4,9.0
B071X9NN1Z,Braza Swim Shaper - Full Size Breast Enhancement Pad,clothing,Pads & Enhancers,low_likelihood,False,0.0,486.0,1.0,5,0,0,0,3.5,8.0
B071XNWXF9,Wuligirl Sackcloth Clear Lid 12 Grid Jewelry Tray Removable Showcase Display Stackable Storage Organizer Bracelet Watch Necklace Bangle Rings Earrings Button Linen Burlap (12 Grid),"shoe, jewelry & watch accessories",Jewelry Trays,low_likelihood,False,0.0,17.0,1.0,15,1,1,0,4.4,6.0
B071Y2Y1TM,Airka 2 Pairs Merino Wool Men's Hiking Socks - Half Full Thickness For Trekking Mountaineering (Grey+Green),clothing,Athletic Socks,low_likelihood,False,0.0,22.0,1.0,7,0,0,0,3.9,7.0
